periode	period; era; term	noun	411	core noun core_500 core_1000 core_2000
borger	citizen; a citizen	noun	412	core noun core_500 core_1000 core_2000
masse	mass; pulp; mass, pulp	noun	413	core noun core_500 core_1000 core_2000
rejse	rise; raise; put up	verb	414	core verb core_500 core_1000 core_2000
ligne	resemble; look like; resemble, look like	verb	415	core verb core_500 core_1000 core_2000
vel	well; suppose; maybe	adverb	416	core adverb core_500 core_1000 core_2000
åben	open; frank; candid	adjective	417	core adjective core_500 core_1000 core_2000
mangle	lack; to lack; want	verb	418	core verb core_500 core_1000 core_2000
hjem	home	adverb	419	core adverb core_500 core_1000 core_2000
ligesom	as; like; as, like	conjunction	420	core conjunction core_500 core_1000 core_2000
hen		adverb	421	core adverb core_500 core_1000 core_2000
ja	yes	noun	422	core noun core_500 core_1000 core_2000
sælge	sell; to sell	verb	423	core verb core_500 core_1000 core_2000
uddannelse	education	noun	424	core noun core_500 core_1000 core_2000
desuden	furthermore; moreover; furthermore, moreover	adverb	425	core adverb core_500 core_1000 core_2000
forvente	expect; to expect; demand	verb	426	core verb core_500 core_1000 core_2000
direkte	direct; immediate; straightforward	adjective	427	core adjective core_500 core_1000 core_2000
fredag	Friday	noun	428	core noun core_500 core_1000 core_2000
for	too; in front; forward	adverb	429	core adverb core_500 core_1000 core_2000
søge	search; look; to search, look	verb	430	core verb core_500 core_1000 core_2000
lukke	close; to close; shut	verb	431	core verb core_500 core_1000 core_2000
lav	low	adjective	432	core adjective core_500 core_1000 core_2000
der	there	adverb	433	core adverb core_500 core_1000 core_2000
ven	friend; boyfriend	noun	434	core noun core_500 core_1000 core_2000
ende	end; finish; to end, finish	verb	435	core verb core_500 core_1000 core_2000
job	task; a task	noun	436	core noun core_500 core_1000 core_2000
fin	fine; choice; classy	adjective	437	core adjective core_500 core_1000 core_2000
krig	war	noun	438	core noun core_500 core_1000 core_2000
vand	water; sea; soft drink	noun	439	core noun core_500 core_1000 core_2000
slet	at all; slet ikke; slet ingen	adverb	440	core adverb core_500 core_1000 core_2000
fortsat	constantly	adverb	441	core adverb core_500 core_1000 core_2000
nummer	number; track	noun	442	core noun core_500 core_1000 core_2000
interesse	interest	noun	443	core noun core_500 core_1000 core_2000
hinanden	each other	pronoun	444	core pronoun core_500 core_1000 core_2000
økonomi	economy; economics; financial	noun	445	core noun core_500 core_1000 core_2000
end	still; no matter, ever; even	adverb	446	core adverb core_500 core_1000 core_2000
spil	game; A game; box	noun	447	core noun core_500 core_1000 core_2000
såkaldt	so-called	adjective	448	core adjective core_500 core_1000 core_2000
hjælp	help; assistance; rescue	noun	449	core noun core_500 core_1000 core_2000
deltage	participate; take part; to participate, take part	verb	450	core verb core_500 core_1000 core_2000
starte	start; to start	verb	451	core verb core_500 core_1000 core_2000
tv		noun	452	core noun core_500 core_1000 core_2000
ad	by; at	preposition	453	core preposition core_500 core_1000 core_2000
kilometer	kilometre	noun	454	core noun core_500 core_1000 core_2000
virke	function; properly; function properly	verb	455	core verb core_500 core_1000 core_2000
rolle	drama; cinematography; role	noun	456	core noun core_500 core_1000 core_2000
øjeblik	blink of an eye; moment; blink of an eye, moment	noun	457	core noun core_500 core_1000 core_2000
håbe	hope; to hope	verb	458	core verb core_500 core_1000 core_2000
løbe	run; to run; curdle	verb	459	core verb core_500 core_1000 core_2000
almindelig	ordinary; usual; common	adjective	460	core adjective core_500 core_1000 core_2000
bringe	bring; to bring; publish	verb	461	core verb core_500 core_1000 core_2000
gengæld	return; reciprocation; return, reciprocation	noun	462	core noun core_500 core_1000 core_2000
tur	turn; graph theory; trail	noun	463	core noun core_500 core_1000 core_2000
sort	black; under the table; secret	adjective	464	core adjective core_500 core_1000 core_2000
politik	politics; policy; a policy	noun	465	core noun core_500 core_1000 core_2000
tidspunkt	time; moment; date	noun	466	core noun core_500 core_1000 core_2000
hvid	white; blank	adjective	467	core adjective core_500 core_1000 core_2000
debat	debate	noun	468	core noun core_500 core_1000 core_2000
nødvendig	necessary; essential; necessary, essential	adjective	469	core adjective core_500 core_1000 core_2000
meter	metre; a metre, or meter	noun	470	core noun core_500 core_1000 core_2000
lykkes	success; successful; succeed	verb	471	core verb core_500 core_1000 core_2000
glad	happy; happy, glad	adjective	472	core adjective core_500 core_1000 core_2000
ansvar	responsibility; liability; blame	noun	473	core noun core_500 core_1000 core_2000
stykke	piece	noun	474	core noun core_500 core_1000 core_2000
modtage	receive; get; accept	verb	475	core verb core_500 core_1000 core_2000
vokse	grow; to grow; become	verb	476	core verb core_500 core_1000 core_2000
forfatter	writer; author	noun	477	core noun core_500 core_1000 core_2000
tale	speech; talk; address	noun	478	core noun core_500 core_1000 core_2000
vurdere	assess; evaluate; assess, evaluate	verb	479	core verb core_500 core_1000 core_2000
inden	before	conjunction	480	core conjunction core_500 core_1000 core_2000
system		noun	481	core noun core_500 core_1000 core_2000
miste	lose; to lose	verb	482	core verb core_500 core_1000 core_2000
positiv	positive; mathematics; sciences	adjective	483	core adjective core_500 core_1000 core_2000
fælles	common; communal; common, communal	adjective	484	core adjective core_500 core_1000 core_2000
dreng	boy; lad; boy, lad	noun	485	core noun core_500 core_1000 core_2000
huskeregel		noun	486	core noun core_500 core_1000 core_2000
løsning	answer; an answer; solution	noun	487	core noun core_500 core_1000 core_2000
mandag	Monday	noun	488	core noun core_500 core_1000 core_2000
torsdag	Thursday	noun	489	core noun core_500 core_1000 core_2000
efter		conjunction	490	core conjunction core_500 core_1000 core_2000
tvivl	doubt	noun	491	core noun core_500 core_1000 core_2000
øge	increase; enhance; to increase, enhance	verb	492	core verb core_500 core_1000 core_2000
passe	look after; to look after; true	verb	493	core verb core_500 core_1000 core_2000
rød	red	adjective	494	core adjective core_500 core_1000 core_2000
ledelse	leadership; management; leadership, management	noun	495	core noun core_500 core_1000 core_2000
skylde	owe; to owe	verb	496	core verb core_500 core_1000 core_2000
til	till; until; till, until	conjunction	497	core conjunction core_500 core_1000 core_2000
sæson	the time in which something is done	noun	498	core noun core_500 core_1000 core_2000
virkelighed	reality	noun	499	core noun core_500 core_1000 core_2000
fransk	French	adjective	500	core adjective core_500 core_1000 core_2000
teater	theater; theatre; theater, theatre	noun	501	core noun core_1000 core_2000
alvorlig	serious; grave; earnest	adjective	502	core adjective core_1000 core_2000
beslutning	decision	noun	503	core noun core_1000 core_2000
spiller	player; gambler; gamer	noun	504	core noun core_1000 core_2000
læge	doctor; physician; surgeon	noun	505	core noun core_1000 core_2000
bryde	break; to break; violate	verb	506	core verb core_1000 core_2000
skat	treasure; honey; sweetie	noun	507	core noun core_1000 core_2000
rest	remnant; remainder; remnant, remainder, rest	noun	508	core noun core_1000 core_2000
imidlertid	however; though	adverb	509	core adverb core_1000 core_2000
kraft	strength; physics; force	noun	510	core noun core_1000 core_2000
på	on	adverb	511	core adverb core_1000 core_2000
lejlighed	apartment; flat; apartment, flat	noun	512	core noun core_1000 core_2000
aktie	share; stock; share, stock	noun	513	core noun core_1000 core_2000
hænge	hang; to hang	verb	514	core verb core_1000 core_2000
medie	medium	noun	515	core noun core_1000 core_2000
per	for; each; every	preposition	516	core preposition core_1000 core_2000
sejr	victory; triumph; win	noun	517	core noun core_1000 core_2000
baggrund	background	noun	518	core noun core_1000 core_2000
dyb	deep; profound	adjective	519	core adjective core_1000 core_2000
program		noun	520	core noun core_1000 core_2000
personlig	personal	adjective	521	core adjective core_1000 core_2000
enig	united; unanimous	adjective	522	core adjective core_1000 core_2000
sommer	summer	noun	523	core noun core_1000 core_2000
afvise	reject; to reject; deny	verb	524	core verb core_1000 core_2000
grænse	border; boundary; limit	noun	525	core noun core_1000 core_2000
beslutte	decide; to decide	verb	526	core verb core_1000 core_2000
længere	længe; comparative degree of længe; anymore	adverb	527	core adverb core_1000 core_2000
svar	answer; reply; response	noun	528	core noun core_1000 core_2000
nuværende	current; present; current, present	adjective	529	core adjective core_1000 core_2000
onsdag	Wednesday	noun	530	core noun core_1000 core_2000
råd	council; advice; piece of advice	noun	531	core noun core_1000 core_2000
foran	in front of	preposition	532	core preposition core_1000 core_2000
naturligvis	of course; naturally; obviously	adverb	533	core adverb core_1000 core_2000
indsats	effort; exertion; effort, exertion	noun	534	core noun core_1000 core_2000
huske	remember; to remember	verb	535	core verb core_1000 core_2000
regne	rain; to rain; solve	verb	536	core verb core_1000 core_2000
tabe	lose; to lose	verb	537	core verb core_1000 core_2000
firma	business; company; firm	noun	538	core noun core_1000 core_2000
slem	bad; ill-behaved; mean	adjective	539	core adjective core_1000 core_2000
bestyrelse	management	noun	540	core noun core_1000 core_2000
grøn	green; inexperienced; environmentally friendly	adjective	541	core adjective core_1000 core_2000
klare	manage; handle; cope	verb	542	core verb core_1000 core_2000
hoved	head; mind; person	noun	543	core noun core_1000 core_2000
bede	ask; request; om	verb	544	core verb core_1000 core_2000
søn	son	noun	545	core noun core_1000 core_2000
befolkning	population; people	noun	546	core noun core_1000 core_2000
januar	January	noun	547	core noun core_1000 core_2000
hverken	neither	adverb	548	core adverb core_1000 core_2000
gennemføre	process; fulfill; put	verb	549	core verb core_1000 core_2000
dø	die	verb	550	core verb core_1000 core_2000
virkelig	really; truly; really, truly	adverb	551	core adverb core_1000 core_2000
forsøg	attempt; try; effort	noun	552	core noun core_1000 core_2000
patient		noun	553	core noun core_1000 core_2000
bestå	af; consist; to consist	verb	554	core verb core_1000 core_2000
trods	despite	preposition	555	core preposition core_1000 core_2000
mening	opinion; an opinion; meaning	noun	556	core noun core_1000 core_2000
folketing	parliament	noun	557	core noun core_1000 core_2000
svensk	Swedish	adjective	558	core adjective core_1000 core_2000
forening	union; association; society	noun	559	core noun core_1000 core_2000
nat	night	noun	560	core noun core_1000 core_2000
konservativ	conservative	adjective	561	core adjective core_1000 core_2000
start		noun	562	core noun core_1000 core_2000
salg	sale	noun	563	core noun core_1000 core_2000
yderlig	extreme; outer; far	adjective	564	core adjective core_1000 core_2000
tirsdag	Tuesday	noun	565	core noun core_1000 core_2000
inde	inside; indoors; inside, indoors	adverb	566	core adverb core_1000 core_2000
lys	light; candle	noun	567	core noun core_1000 core_2000
støtte	support; to support; stand	verb	568	core verb core_1000 core_2000
smuk	beautiful; handsome; good-looking	adjective	569	core adjective core_1000 core_2000
pause		noun	570	core noun core_1000 core_2000
museum		noun	571	core noun core_1000 core_2000
normal	ordinary; usual; typical	adjective	572	core adjective core_1000 core_2000
organisation	organization	noun	573	core noun core_1000 core_2000
stilling	position; post	noun	574	core noun core_1000 core_2000
via	by way of; by means of; using	preposition	575	core preposition core_1000 core_2000
understrege	underline; to underline; emphasize	verb	576	core verb core_1000 core_2000
hente	fetch; retrieve; to fetch, retrieve	verb	577	core verb core_1000 core_2000
værdi	value; worth; merit	noun	578	core noun core_1000 core_2000
vis	wise; sure; certain	adjective	579	core adjective core_1000 core_2000
stemme	voice; vote	noun	580	core noun core_1000 core_2000
oplysning	information; Enlightenment; Aufklärung	noun	581	core noun core_1000 core_2000
før	before; prior; sooner	adverb	582	core adverb core_1000 core_2000
hjem	home	noun	583	core noun core_1000 core_2000
egentlig	really; actually; really, actually	adverb	584	core adverb core_1000 core_2000
engang	once; one day; at one time	adverb	585	core adverb core_1000 core_2000
dengang	back; then; time	adverb	586	core adverb core_1000 core_2000
minister	government; ministry	noun	587	core noun core_1000 core_2000
skifte	change; to change; exchange	verb	588	core verb core_1000 core_2000
afgørende	decisive; critical; crucial	adjective	589	core adjective core_1000 core_2000
mærke	mark; to mark; feel	verb	590	core verb core_1000 core_2000
forskel	difference	noun	591	core noun core_1000 core_2000
forlade	leave; to leave; give up	verb	592	core verb core_1000 core_2000
let	light; easy; slight	adjective	593	core adjective core_1000 core_2000
scene	stage	noun	594	core noun core_1000 core_2000
mad	food; a slice of bread with something on top	noun	595	core noun core_1000 core_2000
indgå	be; become; part	verb	596	core verb core_1000 core_2000
nej	no	noun	597	core noun core_1000 core_2000
unge	young; young one; kid	noun	598	core noun core_1000 core_2000
september	sept; September , abbreviated sept	noun	599	core noun core_1000 core_2000
journalist	journalism; reporter; a journalist, a reporter	noun	600	core noun core_1000 core_2000
kunst	art; artistry; skill	noun	601	core noun core_1000 core_2000
død	death; decease; demise	noun	602	core noun core_1000 core_2000
behandling	treatment; processing; management	noun	603	core noun core_1000 core_2000
udtryk	expression; token; expression, token	noun	604	core noun core_1000 core_2000
føde	bear; give birth; to bear, give birth	verb	605	core verb core_1000 core_2000
nævne	mention; to mention; name	verb	606	core verb core_1000 core_2000
jord	earth; Earth; Jorden	noun	607	core noun core_1000 core_2000
dyr	expensive; dear; prized	adjective	608	core adjective core_1000 core_2000
kigge	look; to look; glance	verb	609	core verb core_1000 core_2000
midt	middle; centre; in the middle/centre	adverb	610	core adverb core_1000 core_2000
fungere	function; to function	verb	611	core verb core_1000 core_2000
dele	divide; share; split	verb	612	core verb core_1000 core_2000
professor		noun	613	core noun core_1000 core_2000
pludselig	suddenly; all of a sudden; suddenly, all of a sudden	adverb	614	core adverb core_1000 core_2000
maj	May	noun	615	core noun core_1000 core_2000
bane	kill; track; trajectory	noun	616	core noun core_1000 core_2000
milliard	10⁹	noun	617	core noun core_1000 core_2000
klasse	class; taxonomy	noun	618	core noun core_1000 core_2000
enhver	any; every; each	pronoun	619	core pronoun core_1000 core_2000
melde	announce; declare; announce, declare	verb	620	core verb core_1000 core_2000
niveau	level	noun	621	core noun core_1000 core_2000
udstilling		noun	622	core noun core_1000 core_2000
værk	work; product; cultural	noun	623	core noun core_1000 core_2000
moderne	modern; fashionable	adjective	624	core adjective core_1000 core_2000
vækst	growth; increase; growth, increase	noun	625	core noun core_1000 core_2000
afdeling	part; section; division	noun	626	core noun core_1000 core_2000
snart	soon; shortly; presently	adverb	627	core adverb core_1000 core_2000
succes	success	noun	628	core noun core_1000 core_2000
ende	end; point; prong	noun	629	core noun core_1000 core_2000
myndighed	authority; authority, whether real or perceived; authority, governing organization	noun	630	core noun core_1000 core_2000
britisk	British	adjective	631	core adjective core_1000 core_2000
rapport	report; a report	noun	632	core noun core_1000 core_2000
telefon	telephone; phone number; telephone number	noun	633	core noun core_1000 core_2000
bord	table; desk; table, desk	noun	634	core noun core_1000 core_2000
magt	power; force	noun	635	core noun core_1000 core_2000
sådan	such; like that	adjective	636	core adjective core_1000 core_2000
chef	boss; A boss	noun	637	core noun core_1000 core_2000
marts	March	noun	638	core noun core_1000 core_2000
region		noun	639	core noun core_1000 core_2000
fortale	Freudian slip; to make a Freudian slip; say	verb	640	core verb core_1000 core_2000
chance		noun	641	core noun core_1000 core_2000
butik	store; shop; store, shop	noun	642	core noun core_1000 core_2000
derefter	after; that; thereafter	adverb	643	core adverb core_1000 core_2000
sidst		adverb	644	core adverb core_1000 core_2000
levere	supply; furnish; supply, furnish	verb	645	core verb core_1000 core_2000
pege	point; to point	verb	646	core verb core_1000 core_2000
bære	carry; to carry; bear	verb	647	core verb core_1000 core_2000
november		noun	648	core noun core_1000 core_2000
stoppe	stop; halt; to stop, halt	verb	649	core verb core_1000 core_2000
serie		noun	650	core noun core_1000 core_2000
kritik	criticism; critique	noun	651	core noun core_1000 core_2000
generel	general	adjective	652	core adjective core_1000 core_2000
voldsom	forceful; violent; forceful, violent	adjective	653	core adjective core_1000 core_2000
gæst	visitor; guest; visitor, guest	noun	654	core noun core_1000 core_2000
speciel	special; specially	adjective	655	core adjective core_1000 core_2000
fokus		noun	656	core noun core_1000 core_2000
december		noun	657	core noun core_1000 core_2000
oplevelse	experience; adventure; sensation	noun	658	core noun core_1000 core_2000
foregå	happen; transpire; to happen, to transpire	verb	659	core verb core_1000 core_2000
aktiv	active; grammar; active voice	adjective	660	core adjective core_1000 core_2000
dør	door	noun	661	core noun core_1000 core_2000
kultur	culture	noun	662	core noun core_1000 core_2000
post	mail; post, mail; postman	noun	663	core noun core_1000 core_2000
konsekvens	consequence; consistency	noun	664	core noun core_1000 core_2000
drive	force; impel; to force, drive, impel	verb	665	core verb core_1000 core_2000
hjemme	at home; home; at home, home	adverb	666	core adverb core_1000 core_2000
undgå	avoid; evade; escape	verb	667	core verb core_1000 core_2000
bestemme	determine; ascertain; to determine, to ascertain	verb	668	core verb core_1000 core_2000
soldat	soldier	noun	669	core noun core_1000 core_2000
årsag	cause; reason; cause, reason	noun	670	core noun core_1000 core_2000
juni	June	noun	671	core noun core_1000 core_2000
flot		adjective	672	core adjective core_1000 core_2000
erfaring	experience	noun	673	core noun core_1000 core_2000
ide	idé; alternative form of idé	noun	674	core noun core_1000 core_2000
april		noun	675	core noun core_1000 core_2000
blad	leaf; petal; blade	noun	676	core noun core_1000 core_2000
daglig	daily	adjective	677	core adjective core_1000 core_2000
betydning	meaning; significance; importance	noun	678	core noun core_1000 core_2000
fodbold	sports; soccer; football	noun	679	core noun core_1000 core_2000
nødt	nødt til; see nødt til	adjective	680	core adjective core_1000 core_2000
statsminister	prime minister; a prime minister	noun	681	core noun core_1000 core_2000
besøg	visit; a visit	noun	682	core noun core_1000 core_2000
fordel	advantage; merit; advantage, merit	noun	683	core noun core_1000 core_2000
indtil	until; up to; till	preposition	684	core preposition core_1000 core_2000
oktober	October	noun	685	core noun core_1000 core_2000
indtil	until; till; until, till	conjunction	686	core conjunction core_1000 core_2000
væsentlig	essential; important; considerable	adjective	687	core adjective core_1000 core_2000
lide	suffer; To have some disease or similar condition; kunne lide	verb	688	core verb core_1000 core_2000
dræbe	kill; to kill	verb	689	core verb core_1000 core_2000
kunstner	artist; An artist	noun	690	core noun core_1000 core_2000
dreje	turn; to turn; twist	verb	691	core verb core_1000 core_2000
dels	partly	adverb	692	core adverb core_1000 core_2000
forsvinde	vanish; disappear; to vanish, to disappear	verb	693	core verb core_1000 core_2000
ønske	wish	noun	694	core noun core_1000 core_2000
løse	solve; to solve; untie	verb	695	core verb core_1000 core_2000
tjene	serve; to serve; earn	verb	696	core verb core_1000 core_2000
støtte	support; grant; support, grant	noun	697	core noun core_1000 core_2000
begyndelse	beginning; start; commencement	noun	698	core noun core_1000 core_2000
konstatere	ascertain; establish; determine	verb	699	core verb core_1000 core_2000
tilbyde	offer	verb	700	core verb core_1000 core_2000
model		noun	701	core noun core_1000 core_2000
frasælge		verb	702	core verb core_1000 core_2000
kurs	course; price; quotation	noun	703	core noun core_1000 core_2000
fejl	mistake; error; mistake, error	noun	704	core noun core_1000 core_2000
byde	order; command; bid	verb	705	core verb core_1000 core_2000
engelsk	English; British	adjective	706	core adjective core_1000 core_2000
nem	easy	adjective	707	core adjective core_1000 core_2000
billig	cheap; derogatory; slutty	adjective	708	core adjective core_1000 core_2000
endelig	finally; eventually; finally, eventually	adverb	709	core adverb core_1000 core_2000
gade	street	noun	710	core noun core_1000 core_2000
risiko	risk; A risk	noun	711	core noun core_1000 core_2000
spise	eat; to eat	verb	712	core verb core_1000 core_2000
folkeparti		noun	713	core noun core_1000 core_2000
holdning	posture; posture, positioning of body; opinion	noun	714	core noun core_1000 core_2000
helst	gerne; superlative degree of gerne	adverb	715	core adverb core_1000 core_2000
natur	nature; disposition; temper	noun	716	core noun core_1000 core_2000
besøge	visit; to visit	verb	717	core verb core_1000 core_2000
beskrive	describe; to describe	verb	718	core verb core_1000 core_2000
derimod	however; in opposition hereto	adverb	719	core adverb core_1000 core_2000
slippe	let go; release; drop	verb	720	core verb core_1000 core_2000
foretage	undertake; perform; to undertake, perform	verb	721	core verb core_1000 core_2000
træde	step; to step; tread	verb	722	core verb core_1000 core_2000
venstre	left	adjective	723	core adjective core_1000 core_2000
produkt	product	noun	724	core noun core_1000 core_2000
voksen	adult; grown-up; adult, grown-up	adjective	725	core adjective core_1000 core_2000
lede	manage; run; to manage, run	verb	726	core verb core_1000 core_2000
glæde	look forward to; please; delight	verb	727	core verb core_1000 core_2000
bygning	building; a building; body shape	noun	728	core noun core_1000 core_2000
datter	daughter	noun	729	core noun core_1000 core_2000
koncert	concert; recital; concerto	noun	730	core noun core_1000 core_2000
kvalitet	quality; property; a quality, a property	noun	731	core noun core_1000 core_2000
borgmester	mayor; city	noun	732	core noun core_1000 core_2000
konkret	concrete; art; concretism	adjective	733	core adjective core_1000 core_2000
radikal	"radical; of or belonging to ""Radikale Venstre"""	adjective	734	core adjective core_1000 core_2000
artikel	article; story; report	noun	735	core noun core_1000 core_2000
kontakt	communication; contact; A contact person	noun	736	core noun core_1000 core_2000
formentlig		adjective	737	core adjective core_1000 core_2000
point	a point	noun	738	core noun core_1000 core_2000
undersøge	examine; go over; look over	verb	739	core verb core_1000 core_2000
konkurrence	competition	noun	740	core noun core_1000 core_2000
kollega	colleague	noun	741	core noun core_1000 core_2000
anderledes	different	adjective	742	core adjective core_1000 core_2000
kaste	throw; chuck; to throw, to chuck	verb	743	core verb core_1000 core_2000
flertal	majority; grammar; number	noun	744	core noun core_1000 core_2000
dollar	a dollar	noun	745	core noun core_1000 core_2000
lyst	inclination; desire; wish	noun	746	core noun core_1000 core_2000
center		noun	747	core noun core_1000 core_2000
desværre	regrettably; unfortunately; regrettably, unfortunately	adverb	748	core adverb core_1000 core_2000
sprog	language	noun	749	core noun core_1000 core_2000
stand	position; social status; station	noun	750	core noun core_1000 core_2000
knap	hardly; scarcely; hardly, scarcely	adverb	751	core adverb core_1000 core_2000
sang	song; singing	noun	752	core noun core_1000 core_2000
weekend		noun	753	core noun core_1000 core_2000
slutte	end; finish; to end, to finish	verb	754	core verb core_1000 core_2000
spændende	exciting; thrilling; exciting, thrilling	adjective	755	core adjective core_1000 core_2000
kæmpe	fight; struggle; battle	verb	756	core verb core_1000 core_2000
aktivitet	activity	noun	757	core noun core_1000 core_2000
dyr	animal; beast; animal, beast	noun	758	core noun core_1000 core_2000
efterhånden	over time	adverb	759	core adverb core_1000 core_2000
stemme	voice; tune; vote	verb	760	core verb core_1000 core_2000
fængsel	prison	noun	761	core noun core_1000 core_2000
rette	straighten; adjust; to straighten, adjust	verb	762	core verb core_1000 core_2000
sygdom	illness; disease; ailment	noun	763	core noun core_1000 core_2000
tilbud	offer; an offer; an offer where a ware has a reduced price	noun	764	core noun core_1000 core_2000
krop	body; trunk; torso	noun	765	core noun core_1000 core_2000
hensyn	care; concern; consideration	noun	766	core noun core_1000 core_2000
publikum	audience; public; the public	noun	767	core noun core_1000 core_2000
russisk	Russian	adjective	768	core adjective core_1000 core_2000
omgang	turn; round; dealings	noun	769	core noun core_1000 core_2000
interessere	interest; to hold someone's interest; be interested	verb	770	core verb core_1000 core_2000
adgang	access; permission; entry	noun	771	core noun core_1000 core_2000
overraske	surprise; surprise  to feel surprise)	verb	772	core verb core_1000 core_2000
umiddelbar	immediate; adjacent	adjective	773	core adjective core_1000 core_2000
skyld	blame; guilt; blame, guilt	noun	774	core noun core_1000 core_2000
forsker	researcher; scientist; research	noun	775	core noun core_1000 core_2000
synge	sing	verb	776	core verb core_1000 core_2000
herre	gentleman; mister; lord	noun	777	core noun core_1000 core_2000
udfordring	challenge; a challenge	noun	778	core noun core_1000 core_2000
februar	February	noun	779	core noun core_1000 core_2000
elske	love; to love; make love	verb	780	core verb core_1000 core_2000
reel	real; proper; real, proper	adjective	781	core adjective core_1000 core_2000
karriere		noun	782	core noun core_1000 core_2000
bolig	home; residence; dwelling	noun	783	core noun core_1000 core_2000
behandle	treat	verb	784	core verb core_1000 core_2000
selvom	selv om; alternative form of selv om	conjunction	785	core conjunction core_1000 core_2000
opnå	achieve; obtain; accomplish	verb	786	core verb core_1000 core_2000
skære	cut; shine; to shine	verb	787	core verb core_1000 core_2000
top	summit; peak; summit, peak	noun	788	core noun core_1000 core_2000
årlig	yearly; annual; yearly, annual	adjective	789	core adjective core_1000 core_2000
overhovedet	at all; whatsoever; at all, whatsoever	adverb	790	core adverb core_1000 core_2000
stjerne	astronomy; star; celebrity	noun	791	core noun core_1000 core_2000
præsentere	present; to present	verb	792	core verb core_1000 core_2000
forklaring	explanation	noun	793	core noun core_1000 core_2000
sjælden	rare; infrequent; rare, infrequent	adjective	794	core adjective core_1000 core_2000
august		noun	795	core noun core_1000 core_2000
ringe	call; telephone; To call, to telephone	verb	796	core verb core_1000 core_2000
socialdemokrat	social democrat; a social democrat	noun	797	core noun core_1000 core_2000
I	you; you all; you, you all	pronoun	798	core pronoun core_1000 core_2000
tilføje	add; append; to add, append	verb	799	core verb core_1000 core_2000
kraftig	powerful; strong; robust	adjective	800	core adjective core_1000 core_2000
opstå	arise; to arise; emerge	verb	801	core verb core_1000 core_2000
bred	broad; wide; broad, wide	adjective	802	core adjective core_1000 core_2000
roman	novel; A novel	noun	803	core noun core_1000 core_2000
tilsyneladende	apparent	adjective	804	core adjective core_1000 core_2000
historisk	historic; historical	adjective	805	core adjective core_1000 core_2000
alvor	seriousness; gravity; earnestness	noun	806	core noun core_1000 core_2000
halvdel	half	noun	807	core noun core_1000 core_2000
eksempelvis	for example	adverb	808	core adverb core_1000 core_2000
forhandling	negotiation; a negotiation; product	noun	809	core noun core_1000 core_2000
true	threaten; to threaten	verb	810	core verb core_1000 core_2000
kone	wife; woman	noun	811	core noun core_1000 core_2000
om	such that something is surrounded; goal; in changing, goalless directions	adverb	812	core adverb core_1000 core_2000
spille	music; player; device	noun	813	core noun core_1000 core_2000
selve	very; itself; herself	adjective	814	core adjective core_1000 core_2000
indføre	introduce; import; insert	verb	815	core verb core_1000 core_2000
forkert	wrong	adjective	816	core adjective core_1000 core_2000
rejse	journey; trip; voyage	noun	817	core noun core_1000 core_2000
vild	wild; fierce; ferocious	adjective	818	core adjective core_1000 core_2000
titel	title; A title	noun	819	core noun core_1000 core_2000
tanke	thought; idea; intention	noun	820	core noun core_1000 core_2000
placere	place; invest; site	verb	821	core verb core_1000 core_2000
træne	train; coach; to train, coach	verb	822	core verb core_1000 core_2000
viden	knowledge	noun	823	core noun core_1000 core_2000
sørge	grieve; mourn; lament	verb	824	core verb core_1000 core_2000
interessant	interesting; interest; of interest	adjective	825	core adjective core_1000 core_2000
central	central, being in the centre	adjective	826	core adjective core_1000 core_2000
love	promise; to promise; praise	verb	827	core verb core_1000 core_2000
spare	save; to save; to spare	verb	828	core verb core_1000 core_2000
udenlandsk	foreign; countries	adjective	829	core adjective core_1000 core_2000
forestilling	conception; image; idea	noun	830	core noun core_1000 core_2000
produktion	production	noun	831	core noun core_1000 core_2000
juli		noun	832	core noun core_1000 core_2000
erkende	acknowledge; admit; concede	verb	833	core verb core_1000 core_2000
national	patriotic	adjective	834	core adjective core_1000 core_2000
fjerne	remove; take away; eliminate	verb	835	core verb core_1000 core_2000
idé	idea	noun	836	core noun core_1000 core_2000
sikkerhed	safety; security; safety, security	noun	837	core noun core_1000 core_2000
hidtil	So far; hitherto; So far, hitherto	adverb	838	core adverb core_1000 core_2000
uddanne	educate; to educate; pursue	verb	839	core verb core_1000 core_2000
miljø	environment; background; milieu	noun	840	core noun core_1000 core_2000
færdig	finished; completed; finished, completed	adjective	841	core adjective core_1000 core_2000
forår	spring	noun	842	core noun core_1000 core_2000
forventning	expectation; expectant; the state of being expectant	noun	843	core noun core_1000 core_2000
naturlig	natural	adjective	844	core adjective core_1000 core_2000
formål	purpose; cause; purpose, cause	noun	845	core noun core_1000 core_2000
udgøre	form; make up; constitute	verb	846	core verb core_1000 core_2000
tydelig	clear; evident; obvious	adjective	847	core adjective core_1000 core_2000
mine	look; air; mien	noun	848	core noun core_1000 core_2000
rum	room; compartment; space	noun	849	core noun core_1000 core_2000
overveje	consider; think about; contemplate	verb	850	core verb core_1000 core_2000
skade	damage; harm; damage, harm	noun	851	core noun core_1000 core_2000
eje	own; have; possess	verb	852	core verb core_1000 core_2000
ben	leg; bone; sinecure	noun	853	core noun core_1000 core_2000
dække	cover; to cover; veil	verb	854	core verb core_1000 core_2000
varm	warm; hot; warm, hot	adjective	855	core adjective core_1000 core_2000
udsætte	subject; subject to; postpone	verb	856	core verb core_1000 core_2000
